code,name,sector,price,per,pbr,yield,roe,d2e,pos52,mcap,score,flags
6905,コーセル,電気機器,1375.0,,1.0843251,4.0,-6.308,0.433,0.524451939291737,56559468544.0,33,赤字(EPS≤0)
8012,長瀬産業,卸売業,1218.0,15.431395,1.1115805,2.052545155993432,9.6470006,46.863,0.8363384188626907,496740040704.0,33,
2282,日本ハム,食料品,6324.0,17.502007,1.1126376,2.530044275774826,6.7379996,45.995,0.43124026984950703,587185651712.0,33,
5463,丸一鋼管,鉄鋼,1773.5,15.048791,1.1145718,2.5277699464336054,8.189,1.202,0.7130376344086021,392667103232.0,33,
9869,加藤産業,卸売業,6500.0,13.3987465,1.136851,1.0769230769230769,9.995,7.942,0.6081081081081081,196183719936.0,33,
6457,グローリー,機械,4822.0,17.493832,1.177464,2.3226876814599753,8.012999599999999,46.587,0.889790398918188,255940624384.0,33,
2753,あみやき亭,小売業,1391.0,22.519022,1.2715981,2.4442846872753416,5.8909997,7.034,0.3780487804878049,28579166208.0,33,
6340,澁谷工業,機械,5300.0,14.334009,1.2977133,1.8867924528301887,9.0059996,2.341,0.863013698630137,146631245824.0,33,
3395,サンマルクホールディングス,小売業,2445.0,19.513168,1.6816803,2.12678936605317,8.126,62.658,0.1712707182320442,52414930944.0,33,利益急減(-44%)
9143,ＳＧホールディングス,陸運業,1617.5,16.468132,1.7730263,3.2766615146831533,11.4870004,71.869,0.7492492492492493,965222989824.0,33,
3548,バロックジャパンリミテッド,小売業,731.0,71.878075,1.9641298,5.198358413132695,-0.336,59.666,0.1792452830188679,26371649536.0,33,利益急減(-86%)
3963,シンクロ・フード,情報・通信業,354.0,36.798336,2.0837748,4.23728813559322,,81.918,0.16701902748414377,9927075840.0,33,利益急減(-88%)
3179,シュッピン,小売業,1250.0,15.915457,2.5871882,3.2,15.135000000000002,75.71,0.6275395033860045,26523760640.0,33,利益急減(-99%)
1419,タマホーム,建設業,2970.0,70.83234,2.9018445,4.208754208754209,3.823,50.827,0.18890449438202248,86094831616.0,33,
3922,ＰＲ　ＴＩＭＥＳ,情報・通信業,2154.0,12.329001,3.0526822,0.6406685236768803,28.761998,,0.13367421475529584,29131847680.0,33,
9722,藤田観光,サービス業,2312.0,10.8463125,3.2192082,0.6055363321799307,34.99,53.518,0.5259799453053783,138577362944.0,33,
2326,デジタルアーツ,情報・通信業,4470.0,18.010395,3.2833848,2.013422818791946,20.365,,0.20726495726495728,59747741696.0,33,
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,小売業,2502.0,16.200466,3.3108506,3.357314148681055,23.638001,88.637,0.84472049689441,60548849664.0,33,
4337,ぴあ,サービス業,2747.0,12.694085,3.9223976,1.274117218784128,36.878,147.093,0.29201101928374656,42157903872.0,33,
2353,日本駐車場開発,不動産業,265.0,17.365662,4.1929717,3.018867924528302,26.674998,94.504,0.4507042253521127,82585370624.0,33,
8174,日本瓦斯,小売業,2899.5,21.209127,4.8067517,3.552336609760304,22.860001,76.563,0.4957587181903864,308909309952.0,33,
4519,中外製薬,医薬品,6847.0,23.921322,5.5558486,2.015481232656638,23.493,,0.1798637718177948,11267266838528.0,33,
4784,ＧＭＯインターネット,サービス業,584.0,26.14145,11.53717,2.4143835616438354,43.221,131.784,0.13284132841328414,177680269312.0,33,
7071,アンビスホールディングス,サービス業,423.0,14.4024515,1.0938457,0.9456264775413712,7.8469999999999995,101.139,0.27956989247311825,41498308608.0,32,利益急減(-40%)
9020,東日本旅客鉄道,陸運業,3453.0,15.741247,1.2734945,2.143064002316826,7.9479999999999995,162.617,0.21694214876033058,3898673725440.0,32,
4528,小野薬品工業,医薬品,2440.5,16.449852,1.3229893,3.278016799836099,9.26,13.418,0.7830319888734353,1146808696832.0,32,
4109,ステラ　ケミファ,化学,5550.0,21.476665,1.4191622,3.063063063063063,7.184,10.983,0.39429928741092635,67743739904.0,32,
8613,丸三証券,証券、商品先物取引業,1218.0,16.11964,1.5699842,3.284072249589491,9.9750005,1.749,0.9561128526645768,80766214144.0,32,
2676,高千穂交易,卸売業,2073.0,,2.3067062,3.6661842739990353,9.488000000000001,4.98,0.6116207951070336,38722674688.0,32,赤字(EPS≤0)
3543,コメダホールディングス,卸売業,2910.0,,2.63077,2.0618556701030926,13.854,82.508,0.4265232974910394,132434690048.0,32,赤字(EPS≤0)
5233,太平洋セメント,ガラス・土石製品,4227.0,18.564714,0.693163,2.365744026496333,4.19,73.659,0.5648854961832062,460587368448.0,31,
7915,ＮＩＳＳＨＡ,その他製品,1319.0,62.57116,0.70114076,1.1372251705837757,3.286,32.336,0.3406408094435076,62538338304.0,31,
8278,フジ,小売業,2029.0,21.516436,0.7807648,1.4785608674223756,3.205,16.975,0.3611111111111111,175805579264.0,31,利益急減(-94%)
9075,福山通運,陸運業,6350.0,17.187246,0.7875079,1.1968503937007875,5.506,39.053,0.7953615279672579,223661703168.0,31,
4202,ダイセル,化学,1482.0,38.215576,1.0289052,4.048582995951417,2.9080000000000004,81.07,0.6773602199816682,378668777472.0,31,
4023,クレハ,化学,4570.0,,1.0322496,4.682713347921226,-4.833,72.059,0.7598566308243727,174670233600.0,31,赤字(EPS≤0)
6277,ホソカワミクロン,機械,5160.0,24.923923,1.0533135,2.422480620155039,3.437,1.747,0.2026726057906459,75666882560.0,31,利益急減(-41%)
9064,ヤマトホールディングス,陸運業,1927.5,46.456974,1.0874962,2.3865110246433203,2.331,36.069,0.264638346727899,610394112000.0,31,
9009,京成電鉄,陸運業,1289.5,12.949388,1.1051983,1.6285381930980998,9.4160005,71.229,0.6136363636363636,621847511040.0,31,
6807,日本航空電子工業,電気機器,2380.0,22.705591,1.1136217,2.5210084033613445,4.723999999999999,27.756,0.2584573748308525,160479232000.0,31,利益急減(-61%)
25935,伊藤園第１種優先株式,食料品,1792.0,59.59428,1.1717901,2.6785714285714284,2.125,36.886,0.23225806451612904,206492729344.0,31,
8007,高島,卸売業,809.0,22.49722,1.2065083,5.562422744128554,4.978,61.302,0.49615384615384617,27563872256.0,31,
6823,リオン,電気機器,3500.0,15.084907,1.2245971,2.4285714285714284,10.281,,0.6071428571428571,43156111360.0,31,
8309,三井住友トラストグループ,銀行業,1734.0,13.130396,1.3027152,2.6672433679354097,10.779,,0.9568062827225131,4775335690240.0,31,
7447,ナガイレーベン,卸売業,1770.0,21.371649,1.3455216,3.389830508474576,6.368,,0.23626373626373626,52325400576.0,31,
7947,エフピコ,化学,2747.0,14.940716,1.354934,2.6574444848926104,9.427000000000001,51.573,0.8235294117647058,222168498176.0,31,
6638,ミマキエンジニアリング,電気機器,1922.0,8.247157,1.3552916,2.6014568158168574,,61.111,0.5784313725490197,55665700864.0,31,
8358,スルガ銀行,銀行業,2943.0,14.82097,1.5515711,2.038735983690112,13.71,,0.9555006180469716,497721049088.0,31,
2294,柿安本店,食料品,2599.0,30.699266,1.6064659,3.270488649480569,5.3100000000000005,,0.22620904836193448,24906414080.0,31,
8053,住友商事,卸売業,1757.5,14.105137,1.7588174,2.275960170697013,13.605,101.995,0.8025967143614202,8328523022336.0,31,
9746,ＴＫＣ,情報・通信業,3980.0,14.79884,1.7834698,2.638190954773869,13.196,,0.5403225806451613,195032252416.0,31,
6432,竹内製作所,機械,7580.0,12.390682,1.8790008,2.9023746701846966,16.285999,,0.8745762711864407,350142300160.0,31,
3371,ソフトクリエイトホールディングス,情報・通信業,2095.0,12.866179,2.0354924,2.9594272076372317,17.124,,0.6159250585480094,53240213504.0,31,
8113,ユニ・チャーム,化学,965.2,25.918367,2.0464847,2.0721094073767095,8.294,1.469,0.39467945922372444,1660916465664.0,31,
1801,大成建設,建設業,12695.0,12.385971,2.217511,2.4419062623079952,,45.852,0.2827629569747597,2069400780800.0,31,
7199,プレミアグループ,その他金融業,2064.0,13.154037,3.1216397,2.616279069767442,29.326999999999998,324.243,0.5878552971576227,80091308032.0,31,
5946,長府製作所,金属製品,2069.0,23.215887,0.5032736,1.11164813919768,2.214,0.021,0.5952380952380952,70349012992.0,30,
9401,ＴＢＳホールディングス,情報・通信業,5832.0,17.594883,0.5589669,1.440329218106996,3.711,4.924,0.49047013977128334,897314717696.0,30,
6412,平和,機械,2209.0,18.653944,0.86250085,3.62154821186057,4.5700002,237.865,0.8742857142857143,217866878976.0,30,
4183,三井化学,化学,2205.0,24.04318,0.93863255,1.7006802721088436,8.045,82.395,0.6320054017555705,797189537792.0,30,
1941,中電工,建設業,5120.0,14.965947,1.0715475,2.63671875,7.7649995999999994,,0.6984924623115578,271065612288.0,30,
2884,ヨシムラ・フード・ホールディングス,食料品,651.0,16.904701,1.1917859,,8.802999999999999,176.104,0.16330645161290322,15542290432.0,30,
7433,伯東,卸売業,5190.0,19.492226,1.4130131,3.8535645472061653,8.738,81.61,0.8628571428571429,97708965888.0,30,
8227,しまむら,小売業,3386.0,16.721813,1.427145,2.116568222090963,9.329,,0.032592950265572185,702995103744.0,30,
2461,ファンコミュニケーションズ,サービス業,396.0,32.24756,1.5993861,7.449494949494949,4.817,,0.09467455621301775,25999708160.0,30,配当過大(減配リスク)
4433,ヒト・コミュニケーションズ・ホールディングス,サービス業,909.0,34.523357,1.6110994,0.825082508250825,16.949,35.844,0.26740947075208915,16218741760.0,30,
4613,関西ペイント,化学,2896.5,19.497173,1.7083538,3.797686863455895,9.264,63.93,0.775533756491633,509916315648.0,30,
2929,ファーマフーズ,食料品,614.0,,1.7685859,4.071661237785016,4.232,170.693,0.18330308529945555,17832632320.0,30,赤字(EPS≤0)
3349,コスモス薬品,小売業,6406.0,15.847022,1.7896569,1.2800499531689042,11.843,27.662,0.19320957498778701,507722039296.0,30,
3662,エイチームホールディングス,情報・通信業,974.0,30.267246,2.0541112,3.696098562628337,4.0549997,19.359,0.21921182266009853,18102876160.0,30,利益急減(-76%)
9936,王将フードサービス,小売業,2832.0,20.12507,2.317846,1.977401129943503,10.147,3.895,0.17310549777117384,148768522240.0,30,利益急減(-52%)
2471,エスプール,サービス業,293.0,17.39905,2.3558168,3.4129692832764507,13.953,267.354,0.5259259259259259,22884368384.0,30,
3853,アステリア,情報・通信業,1147.0,23.79668,2.4994063,0.7846556233653008,31.463,6.399,0.14163548904329235,19482877952.0,30,
6481,ＴＨＫ,機械,7265.0,33.31346,2.950068,3.0144528561596697,8.189,50.658,0.7816194512603167,814216183808.0,30,
7956,ピジョン,その他製品,2115.0,27.571373,2.9569502,3.5933806146572107,11.1990005,,0.9415807560137457,252641722368.0,30,
4751,サイバーエージェント,サービス業,1256.5,15.641727,3.048662,1.3529645841623557,20.28,32.514,0.0720164609053498,637169958912.0,30,
3193,エターナルホスピタリティグループ,小売業,1438.0,16.409906,3.0616918,1.5994436717663423,21.293,21.685,0.23064894448788115,33178353664.0,30,
3038,神戸物産,卸売業,2773.5,18.128635,3.5698564,0.9374436632413918,21.661,16.583,0.13131055583885773,615193182208.0,30,
3649,ファインデックス,情報・通信業,850.0,16.979624,3.675342,3.176470588235294,20.19,,0.4523809523809524,20747765760.0,30,
9434,ソフトバンク,情報・通信業,234.0,20.74468,3.8445108,3.6752136752136755,16.712,159.994,0.6931567328918322,11193090572288.0,30,
8876,リログループ,サービス業,2122.0,16.260536,4.11273,3.2516493873704055,29.438,100.666,0.8684436801375752,321915715584.0,30,
3843,フリービット,情報・通信業,1772.0,11.78897,4.338023,1.6930022573363432,27.855999999999998,156.088,0.9956236323851203,38669144064.0,30,
6184,鎌倉新書,サービス業,598.0,29.227762,4.3616524,3.3444816053511706,16.489,,0.6062992125984252,24634593280.0,30,
6544,ジャパンエレベーターサービスホールディングス,サービス業,1510.0,36.883244,11.858391,1.390728476821192,36.242999999999995,25.618,0.1326530612244898,269933527040.0,30,
8566,リコーリース,その他金融業,6580.0,15.81959,0.8410894,2.811550151975684,5.303,462.294,0.7720588235294118,202824810496.0,29,
8345,岩手銀行,銀行業,2458.0,19.032135,0.8521407,2.115541090317331,5.218,,0.948849104859335,169682026496.0,29,
9044,ＮＡＮＫＡＩ,陸運業,2972.0,13.064885,0.9346773,1.6823687752355316,7.57,131.234,0.5432343234323432,321569456128.0,29,
5832,ちゅうぎんフィナンシャルグループ,銀行業,3545.0,15.915417,0.9358987,2.538787023977433,7.051,,0.9589905362776026,630181265408.0,29,
8304,あおぞら銀行,銀行業,3388.0,18.269075,0.9390619,2.7744982290436835,6.564,,0.9242250287026407,468835074048.0,29,
8399,琉球銀行,銀行業,3370.0,15.218569,0.94960475,2.6112759643916914,6.544,,0.9812646370023419,138191224832.0,29,
9902,日伝,卸売業,3140.0,18.119915,0.96966463,2.229299363057325,6.3549999999999995,,0.9063876651982379,92750348288.0,29,
8336,武蔵野銀行,銀行業,2816.0,18.12098,0.99582577,2.0120738636363633,5.801,,0.970921840753894,273276223488.0,29,
7198,ＳＢＩアルヒ,その他金融業,849.0,20.921635,1.073123,,15.203,362.904,0.44808743169398907,37740011520.0,29,
5262,日本ヒューム,ガラス・土石製品,1142.0,15.762595,1.0774633,1.838879159369527,7.7219999999999995,1.814,0.091015854374633,58173980672.0,29,
3765,ガンホー・オンライン・エンターテイメント,情報・通信業,2436.0,53.81047,1.1025274,3.6945812807881775,4.170999999999999,,0.3944197844007609,127565725696.0,29,
9007,小田急電鉄,陸運業,1713.0,15.82448,1.1534134,3.210741389375365,7.117,133.921,0.5252976190476191,586828873728.0,29,
6850,チノー,電気機器,1670.0,13.86928,1.1926885,2.5449101796407185,,15.405,0.6782334384858044,27577294848.0,29,
4082,第一稀元素化学工業,化学,1978.0,19.050371,1.2263396,1.4155712841253791,8.967,51.267,0.3494493687886113,47773282304.0,29,
9621,建設技術研究所,サービス業,3215.0,13.376326,1.2912357,2.332814930015552,,1.827,0.6442687747035574,87787167744.0,29,
6849,日本光電工業,電気機器,1472.5,16.502296,1.3294247,2.173174872665535,7.6770000000000005,13.738,0.2657777777777778,235559354368.0,29,
9627,アインホールディングス,小売業,6084.0,12.177011,1.3449988,1.6436554898093358,11.459,107.987,0.3919674631418404,213852110848.0,29,
7272,ヤマハ発動機,輸送用機器,1918.5,8.585045,1.4881518,1.8243419338024498,7.716000000000001,79.639,0.9281970649895178,1862345687040.0,29,
1812,鹿島建設,建設業,4891.0,12.86936,1.6480893,2.9850746268656714,,58.946,0.1921498204207286,2254514159616.0,29,
3498,霞ヶ関キャピタル,不動産業,7530.0,12.415089,2.4623792,1.593625498007968,20.135,130.708,0.3761638733705773,,29,
4825,ウェザーニューズ,情報・通信業,2042.0,23.816189,3.7990344,2.2037218413320274,16.771,,0.36097560975609755,90693156864.0,29,
4481,ベース,情報・通信業,3195.0,14.049514,4.083297,1.8779342723004695,27.048,,0.38453713123092575,57952808960.0,29,
3854,アイル,情報・通信業,2416.0,15.352355,4.8235493,2.566225165562914,37.422,,0.30515463917525776,60399489024.0,29,
3661,エムアップホールディングス,情報・通信業,819.0,19.583931,6.74835,2.442002442002442,33.45,,0.3187195546276966,56625225728.0,29,
8558,東和銀行,銀行業,1552.0,,0.64507145,2.2551546391752577,-32.924,,0.9092071611253197,54997495808.0,28,赤字(EPS≤0)
6820,アイコム,電気機器,3400.0,18.303188,0.6613493,2.2058823529411766,4.413,,0.7927736450584485,48797655040.0,28,
2908,フジッコ,食料品,1605.0,31.946655,0.6616617,2.866043613707165,2.2689999999999997,,0.646551724137931,45699674112.0,28,
9048,名古屋鉄道,陸運業,1864.5,17.933058,0.7538883,2.145347278090641,4.9439996,133.827,0.6624713958810069,365684883456.0,28,
4212,積水樹脂,化学,2783.0,21.337116,0.83349854,2.5871361839741285,4.9000002,12.567,0.7067264573991031,83681280000.0,28,
6471,日本精工,機械,1170.0,25.155882,0.83485496,2.905982905982906,4.887,49.416,0.6409164341312968,572505587712.0,28,
6473,ジェイテクト,機械,2162.5,57.375965,0.8505532,2.7745664739884393,2.722,26.205,0.8831615120274914,688392634368.0,28,
4218,ニチバン,化学,1946.0,23.989151,0.893623,2.055498458376156,3.8110003000000003,2.275,0.6962025316455697,39272046592.0,28,
4027,テイカ,化学,2411.0,,0.8942384,2.488593944421402,-0.5930000000000001,18.293,0.9281894576012223,54368010240.0,28,赤字(EPS≤0)
7600,日本エム・ディ・エム,精密機器,848.0,84.96994,0.90093917,2.0047169811320753,-0.8880001000000001,26.712,0.7196428571428571,22347798528.0,28,
6140,旭ダイヤモンド工業,機械,1245.0,30.432657,0.93587065,2.4096385542168677,3.769,6.899,0.48798328108672934,59929944064.0,28,
9041,近鉄グループホールディングス,陸運業,3536.0,12.498674,1.0820907,1.6968325791855203,9.847,191.228,0.799373040752351,672364494848.0,28,
7327,第四北越フィナンシャルグループ,銀行業,2555.0,15.898201,1.12343,2.4657534246575343,8.621999599999999,,0.9747706422018348,670549016576.0,28,
8341,七十七銀行,銀行業,3912.0,16.153942,1.152437,2.658486707566462,9.386,,0.9805595068752964,872760410112.0,28,
7337,ひろぎんホールディングス,銀行業,2394.5,16.420929,1.1773678,2.4222175819586553,8.190999999999999,,0.9886739027843322,709134385152.0,28,
8381,山陰合同銀行,銀行業,2640.0,17.550858,1.2172348,2.272727272727273,8.111,,0.9589525831564049,394177118208.0,28,
3002,グンゼ,繊維製品,4240.0,270.23584,1.2314641,3.4669811320754715,4.2290002,17.669,0.569672131147541,132902617088.0,28,
9605,東映,情報・通信業,5940.0,15.878107,1.2569085,0.20202020202020202,10.115,5.729,0.6137931034482759,371172376576.0,28,
6141,ＤＭＧ森精機,機械,3125.0,64.10256,1.2990053,3.36,2.7090001999999997,34.802,0.48878923766816146,440938037248.0,28,
8370,紀陽銀行,銀行業,5080.0,14.961859,1.3194846,2.6968503937007875,9.363000000000001,,0.9668462494819726,327219412992.0,28,
5108,ブリヂストン,ゴム製品,4074.0,20.62576,1.3409035,2.884143348060874,11.2670004,23.44,0.7370156636438582,5048986763264.0,28,
6448,ブラザー工業,電気機器,4587.0,18.522856,1.4139192,2.180074122520166,12.3900004,0.099,0.9169139465875371,1134486749184.0,28,
8750,第一ライフグループ,保険業,1841.5,15.19891,1.4502479,2.959543850122183,13.575000000000001,30.147,0.8704520396912899,4908991381504.0,28,
